16 18152.2639603 18170.8378636 18133.6900571
32 24268.851891 24287.0961378 24250.6076442
64 34692.6024861 34714.677944 34670.5270282
128 50268.4411752 50297.5805823 50239.3017682
256 69688.7500423 69713.5145532 69663.9855313
512 89114.9198792 89147.9713617 89081.8683967
1024 104865.876008 104933.817822 104797.934193
