16 26665.1046041 27280.4770811 26049.7321271
32 34474.4686005 36686.0033413 32262.9338598
64 54013.479208 55895.9521019 52131.0063141
128 84201.1781018 87684.3480166 80718.0081871
256 134330.33494 143403.142017 125257.527864
512 185269.757792 208204.033147 162335.482437
1024 262534.409085 304260.484099 220808.334072
