16 27077.5755628 27622.2180147 26532.9331109
32 36081.7638492 37395.5936449 34767.9340534
64 55051.419499 57483.4541132 52619.3848848
128 82675.122451 88109.9578823 77240.2870197
256 150313.308247 156387.403055 144239.213439
512 218160.199242 235972.566759 200347.831726
1024 317009.471389 363087.690004 270931.252774
