16 15092.7385626 15127.9733251 15057.5038002
32 20342.0591542 20416.0516664 20268.0666421
64 29475.5540753 29545.2796052 29405.8285454
128 43867.008733 43967.4872298 43766.5302362
256 62668.5971796 62831.2052805 62505.9890788
512 82845.4727292 83010.5977987 82680.3476597
1024 100381.278987 100463.48666 100299.071315
