16 1.03799405446 1.05796175029 1.01802635864
32 1.09310063957 1.1162880857 1.06991319343
64 1.19261856098 1.21140780525 1.17382931672
128 1.38782825552 1.41165055296 1.36400595808
256 1.77922210424 1.80678997259 1.75165423589
512 2.5380179283 2.59461199045 2.48142386615
1024 4.1119446445 4.17303611001 4.050853179
